,Inflected_Word,POS
13373,এ,DT
13374,এলাকায়,NN
13375,ডিপ,NN
13376,টিউবওয়েল,NN
13377,স্থাপন,VB
13378,করা,VB
13379,সম্ভব,NN
13380,হয়,VB
13381,না,DT
13382,২২,CD
13383,২৪,CD
13384,ফুট,NN
13385,গভীরে,JJ
13386,পাথরের,NN
13387,সন্ধান,NN
13388,মেলে,VB
13389,বামনা,NNP
13390,উপজেলা,NNP
13391,বামনাবাংলাদেশের,NNP
13392,বরগুনা,NNP
13393,জেলার,NN
13394,অন্তর্গত,VB
13395,একটি,DT
13396,উপজেলা,NN
13397,অবস্থান,NN
13398,ও,CC
13399,আয়তন,NN
13400,বেতাগী,NN
13401,উপজেলাটি,NN
13402,বিষখালী,NN
13403,নদীর,NN
13404,তীরে,RB
13405,অবস্থিত,VB
13406,এর,PRP
13407,আয়তন,NN
13408,১৬৭,CD
13409,৭৫,CD
13410,বর্গ,CD
13411,কি,
13412,মি,CD
13413,এই,DT
13414,উপজেলার,NN
13415,প্রধান,JJ
13416,নদীগুলো,NN
13417,হচ্ছেঃ,NN
13418,বিষখালী,NNP
13419,নদী,NN
13420,ও,CC
13421,গজালিয়া,NNP
13422,নদী,NN
13423,নামকরণের,NN
13424,ইতিহাস,NN
13425,বেতাগী,NNP
13426,শব্দের,NN
13427,নামকরণের,NN
13428,ক্ষেত্রে,IN
13429,বিভিন্ন,RB
13430,মত,NN
13431,রয়েছে,VB
13432,এমনকি,RB
13433,তাদেরকে,PRP
13434,তামাক,NN
13435,সেবনেও,NN
13436,অভ্যস্ত,VB
13437,করতো,VB
13438,বলে,VB
13439,জানা,VB
13440,যায়,VB
13441,এতে,PRP
13442,দাঙ্গা,NNP
13443,হাঙ্গামায়,NNP
13444,অনেক,JJ
13445,ইংরেজও,NNP
13446,মারা,VB
13447,যায়,VB
13448,এ,DT
13449,চিঠিতে,NN
13450,তাকে,PRP
13451,দাগী,JJ
13452,নয়,CD
13453,বেদাগী,NN
13454,অপরাধী,NN
13455,নয়,CD
13456,বলে,VB
13457,আখ্যায়িত,NN
13458,করে,VB
13459,সেই,DT
13460,বেতাগা,NN
13461,এর,PRP
13462,সূত্র,NN
13463,ধরে,VB
13464,বেতাগীর,NN
13465,উৎপত্তি,VB
13466,হতে,VB
13467,পারে,VB
13468,এখানের,RB
13469,মানুষ,NN
13470,প্রতিবাদী,JJ
13471,হওয়ার,VB
13472,কারনে,IN
13473,আরও,CC
13474,বেশি,JJ
13475,বেত্রাঘাতের,NN
13476,স্বীকার,VB
13477,হত,VB
13478,এই,DT
13479,বেত্রাঘাত,NN
13480,শব্দানুসারে,NN
13481,বেতাগী,NNP
13482,নামের,NN
13483,সৃষ্টি,VB
13484,হয়েছে,VB
13485,বাবুগঞ্জ,NNP
13486,উপজেলা,NNP
13487,বাবুগঞ্জ,NNP
13488,বাংলাদেশের,NNP
13489,বরিশাল,NNP
13490,জেলার,NN
13491,অন্তর্গত,VB
13492,একটি,DT
13493,উপজেলা,NN
13494,অবস্থান,NN
13495,বানারীপাড়ার,NNP
13496,অবস্থান,VB
13497,মুক্তিযুদ্ধের,NN
13498,সময়,NN
13499,এই,DT
13500,উপজেলার,NN
13501,গাভায়,NNP
13502,ব্যাপক,JJ
13503,গণহত্যা,NN
13504,পরিচালিত,VB
13505,হয়,VB
13506,গৌরনদী,NNP
13507,উপজেলা,NNP
13508,গৌরনদী,NNP
13509,বাংলাদেশের,NNP
13510,বরিশাল,NNP
13511,জেলার,NN
13512,অন্তর্গত,VB
13513,একটি,DT
13514,উপজেলা,NN
13515,গৌরনদীর,NNP
13516,পূর্বাঞ্চলে,NN
13517,রয়েছে,VB
13518,আড়িয়াল,NNP
13519,নদী,NN
13520,আর,CC
13521,আড়িঁয়াল,NNP
13522,খার,NNP
13523,শাখা,NN
13524,নদী,NN
13525,হচ্ছে,VB
13526,পালরদী,NNP
13527,নদী,NN
13528,এক,CD
13529,সময়,NN
13530,পালরদী,NNP
13531,ছিল,VB
13532,স্রোতস্বীনি,JJ
13533,নদী,NN
13534,এ,DT
13535,নদীর,NN
13536,সাথে,IN
13537,গৌরনদীর,NN
13538,সংযুক্ততা,NN
13539,রয়েছে,VB
13540,সে,PRP
13541,অনুসারে,RB
13542,গৌড়্ওবং,NNP
13543,নদী,NN
13544,যুক্ত,VB
13545,হয়ে,VB
13546,গৌরনদী,NNP
13547,র,IN
13548,নামকরণ,NN
13549,করা,VB
13550,হয়েছে,VB
13551,শিক্ষা,NN
13552,গৌরনদী,NNP
13553,উপজেলায়,NN
13554,১টি,CD
13555,সরকারি,NN
13556,কলেজ,NN
13557,ও,CC
13558,৭,CD
13559,টি,DT
13560,বেসরকারি,NN
13561,কলেজ,NN
13562,রয়েছে,VB
13563,এখানে,RB
13564,শিক্ষার,NN
13565,হার,NN
13566,৫৯,CD
13567,৪,CD
13568,পুরুষ,NN
13569,৬২,CD
13570,৩,CD
13571,মহিলা,NN
13572,৫৬,CD
13573,৩,CD
13574,কৃষিভূমির,NN
13575,মালিকানা,NN
13576,ভূমিমালিক,NN
13577,৫৯,CD
13578,৮৪,CD
13579,ভূমিহীন,JJ
13580,৪০,CD
13581,১৬,CD
13582,শহরে,NN
13583,৫৪,CD
13584,৯৫,CD
13585,ও,CC
13586,গ্রামে,NN
13587,৭৫,CD
13588,৮৯,CD
13589,পরিবারের,NN
13590,কৃষিজমি,NN
13591,রয়েছে,VB
13592,হিজলা,NNP
13593,উপজেলা,NNP
13594,হিজলা,NNP
13595,বাংলাদেশের,NNP
13596,বরিশাল,NNP
13597,জেলার,NNP
13598,অন্তর্গত,VB
13599,একটি,DT
13600,উপজেলা,NN
13601,জেলা,NN
13602,সদর,NN
13603,হতে,IN
13604,দূরত্ব,NN
13605,৫০,CD
13606,কিঃ,NN
13607,মিঃ,NN
13608,এটি,PRP
13609,নদী,NN
13610,বেষ্টিত,VB
13611,একটি,DT
13612,এলাকা,NN
13613,প্রশাসনিক,JJ
13614,এলাকা,NN
13615,হিজলা,NNP
13616,উপজেলার,NNP
13617,আয়তন,NN
13618,৫১৫,CD
13619,৩৬,CD
13620,বর্গ,CD
13621,কিঃমিঃ,NN
13622,হিজলা,NNP
13623,উপজেলা,NNP
13624,৬টি,CD
13625,ইউনিয়ন,NN
13626,১২১টি,CD
13627,গ্রাম,NN
13628,১২১,CD
13629,মৌজা,NN
13630,নিয়ে,IN
13631,গঠিত,VB
13632,কিন্তু,CC
13633,এ,DT
13634,মতের,NN
13635,পক্ষে,RB
13636,প্রমান,NN
13637,পাওয়া,VB
13638,যায়না,VB
13639,এই,DT
13640,বংশের,NN
13641,সামান্য,JJ
13642,যাহা,PRP
13643,ছিল,VB
13644,উন্মাদ,JJ
13645,রাজা,NN
13646,শিব্রাইন,NNP
13647,পুড়িয়ে,VB
13648,ফেলেন,VB
13649,বলবর্ধন,NNP
13650,বসুর,NNP
13651,সঙ্গে,JJ
13652,কমলা,NNP
13653,দেবীর,NNP
13654,বিবাহ,VB
13655,হয়,VB
13656,মেহেন্দিগঞ্জে,NNP
13657,এই,DT
13658,পরিবারের,NN
13659,লোকেরা,NNS
13660,প্রথমে,DT
13661,বসতি,NN
13662,স্থাপন,VB
13663,করেন,VB
13664,প্রশাসনিক,RB
13665,এলাকা,NN
13666,এই,DT
13667,উপজেলার,NN
13668,ইউনিয়নগুলো,NNS
13669,হচ্ছে,VB
13670,১৫৮৫,CD
13671,সালে,NN
13672,তিনি,PRP
13673,চলে,VB
13674,যান,VB
13675,যা,DT
13676,এখন,RB
13677,উলানিয়া,NNP
13678,জমিদার,NNP
13679,বাড়ি,NNP
13680,নামে,NN
13681,পরিচিত,NN
13682,অর্থনীতি,NN
13683,নদীবেষ্টিত,NN
13684,এই,DT
13685,এলাকায়,NN
13686,ধান,NN
13687,মাছ,NN
13688,অর্থকরী,JJ
13689,ফসল,NN
13690,এছারাও,RB
13691,র‌য়ে‌ছে,VB
13692,বি‌ভিন্ন,JJ
13693,ধর‌নের,JJ
13694,ফসল,NN
13695,আমরা,PRP
13696,পান,NN
13697,সুপা‌রি,NN
13698,মে‌হে‌ন্দিগ‌ঞ্জের,NNP
13699,প্র‌সিদ্ধ,JJ
13700,ফসল,NN
13701,স্থানীয়,JJ
13702,কা‌ঠের,NN
13703,বাজারমূল্য,NN
13704,বেশ,JJ
13705,লক্ষণীয়,NN
13706,খ,NN
13707,প্রধান,JJ
13708,হাট,NN
13709,বাজারঃ,NN
13710,পাতারহাট,NNP
13711,উলানিয়া,NNP
13712,বাজার,NNP
13713,দফাদারহাট,NNP
13714,কাজিরহাট,NNP
13715,লেংগুটিয়া,NNP
13716,মুসলিম,NNP
13717,উচ্চমাধ্যমিক,NNP
13718,বিদ্যালয়,NNP
13719,মুলাদী,NNP
13720,উপজেলা,NNP
13721,মুলাদী,NNP
13722,বাংলাদেশের,NNP
13723,বরিশাল,NNP
13724,জেলার,NNP
13725,অন্তর্গত,VB
13726,একটি,DT
13727,উপজেলা,NN
13728,অবস্থান,NN
13729,মুলাদী,NNP
13730,২২,CD
13731,৯১৫৩°,CD
13732,উত্তর,NN
13733,৯০,CD
13734,৪১৫০°,CD
13735,পূর্ব,NN
13736,স্থানাকে,NN
13737,অবস্থিত,VB
13738,এখানে,RB
13739,মূল,NN
13740,অর্থ,NN
13741,প্রধান,JJ
13742,আর,CC
13743,দ্বীপ,NN
13744,মানে,VB
13745,ভূমি,NN
13746,সেই,DT
13747,থেকেই,IN
13748,মুলাদীর,NNP
13749,নামকরণ,NN
13750,হয়েছে,VB
13751,বলে,VB
13752,অনেকের,NN
13753,ধারণা,NN
13754,এছাড়া,RB
13755,ধর্ম,NN
13756,প্রচার,VB
13757,করতে,VB
13758,মুলাই,NNP
13759,খান,NNP
13760,নামক,NN
13761,এক,DT
13762,দরবেশ,NN
13763,এতদঞ্চলে,NN
13764,এসেছিলেন,VB
13765,বর্তমান,RB
13766,মুলাদী,NNP
13767,উপজেলা,NNP
13768,বিশাল,JJ
13769,বিশাল,JJ
13770,নদী,NN
13771,বেষ্টিত,VB
13772,দ্বীপসদৃশ,NN
13773,একটি,DT
13774,ভূখণ্ড,NN
13775,পরে,RB
13776,লোকমুখে,NN
13777,পরিবর্তিত,VB
13778,হয়ে,VB
13779,মুলাদী,NNP
13780,নাম,NN
13781,ধারণ,VB
13782,করা,VB
13783,অস্বাভাবিক,JJ
13784,নয়,DT
13785,১৯৮৩,CD
13786,সালে,NN
13787,থানাকে,NN
13788,উপজেলায়,NN
13789,রূপান্তর,NN
13790,করা,VB
13791,হয়,VB
13792,এটি,PRP
13793,অন্যান্য,RB
13794,ক্যারিবীয়,NN
13795,অঞ্চলের,NN
13796,মত,PRP
13797,নয়,DT
13798,এর,PRP
13799,আছে,VB
13800,শুষ্ক,NN
13801,জলবায়ু,NN
13802,ক্যাকটাস,NNP
13803,ছড়ানো,VB
13804,স্থলভূমি,NN
13805,এটির,PRP
13806,মোট,JJ
13807,ভূমির,NN
13808,পরিমাণ,NN
13809,১৯৩,CD
13810,বর্গকিলোমিটার,NN
13811,ভূগোল,NN
13812,আরুবা,NN
13813,দ্বীপটি,NN
13814,প্রায়,IN
13815,পুরোই,NN
13816,সমতল,JJ
13817,এখানে,RB
13818,কোনো,PRP
13819,নদী,NN
13820,নেই,DT
13821,দ্বীপটির,NN
13822,অভ্যন্তরের,NN
13823,অংশে,NN
13824,কিছু,PRP
13825,ক্ষুদ্র,JJ
13826,পাহাড়,NN
13827,রয়েছে,VB
13828,রাজধানী,NN
13829,ওরাঞ্জেস্টাড,NNP
13830,এ,DT
13831,অবস্থিত,VB
13832,আরুবার,NNP
13833,আবহাওয়া,NN
13834,নাতিশীতোষ্ণ,JJ
13835,এবং,CC
13836,আরামপ্রদ,JJ
13837,এখানে,RB
13838,তাই,IN
13839,সারা,NN
13840,বছর,NN
13841,ধরেই,NN
13842,পর্যটকেরা,NN
13843,ভ্রমণে,NN
13844,আসে,VB
13845,এখানকার,RB
13846,তাপমাত্রা,NN
13847,২৮,CD
13848,ডিগ্রি,NN
13849,সেলসিয়াস,NN
13850,থেকে,IN
13851,অল্পই,RB
13852,বাড়ে,JJ
13853,বা,CC
13854,কমে,JJ
13855,থাকে,VB
13856,সিটিসেল,NNP
13857,সিটিসেল,NNP
13858,বাংলাদেশের,NNP
13859,প্রথম,CD
13860,সিডিএমএ,NNP
13861,মোবাইল,NNP
13862,অপারেটর,NNP
13863,১৯৮৯,CD
13864,খ্রিস্টাব্দে,NN
13865,এটি,PRP
13866,বাংলাদেশে,NN
13867,কার্যক্রম,NN
13868,শুরু,VB
13869,করে,VB
13870,এটিই,PRP
13871,বাংলাদেশের,NNP
13872,একমাত্র,CD
13873,সিডিএমএ,NNP
13874,মোবাইল,NNP
13875,অপারেটর,NNP
13876,আগষ্ট,NN
13877,২০১১,CD
13878,এর,PRP
13879,হিসাব,NN
13880,অনুযায়ী,JJ
13881,সিটিসেলের,NNP
13882,গ্রাহক,NN
13883,সংখ্যা,NN
13884,১,CD
13885,৭৭৮,CD
13886,মিলিয়ন,NN
13887,২০০৭,CD
13888,সালের,NN
13889,শেষের,NN
13890,দিকে,IN
13891,সিটিসেল,NN
13892,নতুন,JJ
13893,লোগো,NN
13894,উন্মোচন,VB
13895,করে,VB
13896,এ,DT
13897,সময়,NN
13898,এর,PRP
13899,গ্রাহক,NN
13900,সংখ্যা,NN
13901,ছিল,VB
13902,৬,CD
13903,লাখের,NN
13904,কিছু,JJ
13905,বেশী,JJ
13906,কিন্তু,CC
13907,৬,CD
13908,নভেম্বর,NNP
13909,সিটিসেলের,NNP
13910,তরঙ্গ,NN
13911,আবার,RB
13912,খুলে,VB
13913,দেওয়া,VB
13914,হয়,VB
13915,নাম্বারের,NN
13916,ধরণ,NN
13917,সিটিসেল,NNP
13918,এর,PRP
13919,নাম্বার,NN
13920,শুরু,VB
13921,হয়,VB
13922,০১১,CD
13923,দিয়ে,IN
13924,যেমন,CC
13925,০১১,CD
13926,১২৩৪৫৬৭৮,CD
13927,আছে,VB
13928,অনেক,JJ
13929,গ্রাহক,NN
13930,সেবা,NN
13931,কেন্দ্র,NN
13932,পয়েন্ট,NN
13933,মোবাইল,NN
13934,ফোন,NN
13935,বাংলাদেশে,NNP
13936,বর্তমানে,NN
13937,৬টি,CD
13938,মোবাইল,NN
13939,ফোন,NN
13940,কোম্পানি,NN
13941,আছে,VB
13942,স্থানীয়ভাবে,RB
13943,এটি,PRP
13944,পিজি,NNP
13945,হাসপাতাল,NNP
13946,নামেই,NN
13947,বহুল,JJ
13948,ব্যবহৃত,NN
13949,পরিচিত,VB
13950,এর,PRP
13951,প্রতিষ্ঠাতা,NN
13952,উপাচার্য,NN
13953,ছিলেন,VB
13954,অধ্যাপক,NN
13955,কাদরী,NNP
13956,এটি,PRP
13957,একটি,DT
13958,সরকারী,JJ
13959,বিশ্বদ্যিালয়,NN
13960,মাদুর,NNP
13961,শিল্পের,NN
13962,জন্য,IN
13963,এ,DT
13964,উপজেলা,NN
13965,প্রসিদ্ধ,JJ
13966,এ,DT
13967,উপজেলার,NN
13968,নশরতপুর,NN
13969,ইউনিয়নের,NN
13970,শাঁওইল,NNP
13971,বাজার,NNP
13972,তাঁত,NN
13973,শিল্পের,NN
13974,জন্য,IN
13975,বিখ্যাত,JJ
13976,প্রতি,IN
13977,কিলোমিটারে,NN
13978,জনসংখ্যার,NN
13979,ঘনত্ব,NN
13980,১,CD
13981,১০৮,CD
13982,জন,NN
13983,আদমদিঘী,NN
13984,উপজেলার,NN
13985,মোট,NN
13986,ভোটার,NN
13987,সংখ্যা,NN
13988,১,CD
13989,৩১,CD
13990,৯১৬,CD
13991,জন,NN
13992,এর,PRP
13993,মধ্যে,IN
13994,পুরুষ,NN
13995,ভোটার,NN
13996,৬৪,CD
13997,৬০৭,CD
13998,জন,NN
13999,ও,CC
14000,মহিলা,NN
14001,ভোটার,NN
14002,৬৭,CD
14003,৩০৯,CD
14004,জন,NN
14005,এছাড়া,NN
14006,সরকারি,JJ
14007,কলেজ,NN
14008,রয়েছে,VB
14009,১টি,CD
14010,সান্তাহার,NN
14011,সরকারি,JJ
14012,কলেজ,NN
14013,অর্থনীতি,NN
14014,আদমদীঘির,NN
14015,অর্থনীতির,NN
14016,প্রধান,JJ
14017,বিষয়,NN
14018,মৎস্য,NN
14019,বেবসা,NN
